episode,avg_reward,avg_loss,avg_vloss,avg_aloss
24300,-3.0133245,0.050902896,0.06161313,-0.010710236
24350,-3.003855,0.030337801,0.065302126,-0.034964327
24400,-3.030202,0.035680562,0.074976854,-0.039296314
24450,-3.0704374,-0.052516006,0.08845084,-0.14096686
24500,-3.0341516,0.046968818,0.056351833,-0.009383016
24550,-3.04551,-0.010330941,0.07104735,-0.081378296
24600,-3.0107791,0.060201436,0.06499603,-0.004794612
24650,-3.0536644,0.08383917,0.07173632,0.012102835
24700,-3.0653064,-0.010102415,0.07425464,-0.08435705
24750,-3.1197758,-0.027508473,0.06488046,-0.09238894
24800,-3.0676708,0.06333854,0.062277958,0.0010605747
24850,-3.048783,0.013663528,0.08218567,-0.06852214
24900,-3.0464234,0.037266947,0.08155929,-0.044292346
24950,-3.0013983,-0.001663599,0.07066767,-0.072331265
25000,-3.0735939,-0.02787171,0.0608866,-0.0887583
25050,-3.0107052,0.04795192,0.06630126,-0.018349344
25100,-3.0313392,0.12628816,0.07220818,0.05407998
25150,-3.05706,0.03054688,0.08330338,-0.05275648
25200,-3.085697,0.087864496,0.07339336,0.014471114
25250,-3.1035767,-0.020105548,0.07841586,-0.098521434
25300,-3.0273829,0.025233978,0.06091135,-0.035677362
25350,-3.021557,0.06552056,0.07658821,-0.011067653
25400,-3.0435452,0.057109166,0.061521474,-0.004412291
25450,-3.0383232,0.00947748,0.06867727,-0.05919979
25500,-3.0289044,0.019375494,0.06453524,-0.04515975
25550,-3.0776484,0.06931107,0.054496847,0.014814212
25600,-3.042063,0.070886396,0.061225656,0.009660733
25650,-3.111789,-0.03817108,0.073428,-0.11159906
25700,-3.1344745,-0.02016819,0.06852302,-0.088691205
25750,-3.1359265,0.072471105,0.07770882,-0.0052376925
25800,-3.0870867,-0.06815468,0.07921022,-0.14736488
25850,-3.0783298,-0.0395834,0.0636863,-0.10326972
25900,-3.111191,-0.031506095,0.07514087,-0.10664697
25950,-3.1100543,0.018430125,0.07147039,-0.05304028
26000,-2.9798474,0.0047242036,0.056665387,-0.05194118
26050,-3.040171,0.048009463,0.06672347,-0.018714
26100,-3.0567782,-0.026747942,0.055869278,-0.082617216
26150,-3.0349445,-0.009470955,0.07500289,-0.08447385
26200,-3.0369055,0.03798184,0.07706538,-0.03908353
26250,-3.017227,0.068894826,0.059050027,0.009844805
26300,-3.0475,0.00688814,0.066288374,-0.05940025
26350,-3.0279334,0.055973157,0.060583577,-0.0046104337
26400,-3.0404425,0.016474415,0.068185665,-0.051711246
26450,-3.125307,0.04996346,0.06836333,-0.018399874
26500,-3.0288923,0.077842094,0.07578374,0.0020583838
26550,-3.022038,0.079933144,0.061765,0.018168133
26600,-2.999635,0.0062756184,0.06143957,-0.05516396
26650,-3.0449057,0.01388448,0.06749575,-0.05361126
26700,-3.0210156,0.0861999,0.053674206,0.0325257
26750,-3.0353973,0.090719335,0.06921521,0.021504106
26800,-3.0825438,0.028254136,0.06668548,-0.038431358
26850,-3.0280476,0.030724766,0.06459838,-0.033873606
26900,-3.082987,0.011310633,0.072666466,-0.06135583
26950,-3.0386932,0.031735305,0.052211918,-0.020476604
27000,-3.0442305,0.04192342,0.061253462,-0.019330047
27050,-3.0459266,-0.008145254,0.06617103,-0.074316286
27100,-2.9858987,0.05090034,0.06847799,-0.01757765
27150,-3.0210314,0.043078043,0.06331902,-0.020240974
27200,-3.009696,0.02983544,0.06806439,-0.038228963
27250,-3.0256991,0.08324042,0.07064343,0.012596983
27300,-3.170276,0.13699728,0.08723065,0.049766626
27350,-3.1272614,0.14708771,0.07593644,0.07115125
27400,-3.0187273,0.10091178,0.075249046,0.025662698
27450,-3.0323944,0.055917814,0.07414249,-0.018224677
27500,-3.0634818,0.030153329,0.061262682,-0.031109368
27550,-3.0427978,0.10494112,0.07658915,0.02835197
27600,-3.1031744,0.06384559,0.08355645,-0.019710874
27650,-3.0616992,0.07624802,0.07851993,-0.0022719
27700,-3.0549576,0.08642558,0.07657131,0.0098542785
27750,-3.0604115,0.0007864189,0.0757175,-0.07493108
27800,-3.008075,-0.00897631,0.07003838,-0.07901469
27850,-2.996784,0.037351176,0.06642309,-0.029071895
27900,-3.032878,0.050590653,0.061527215,-0.01093654
27950,-3.052635,0.045211814,0.06514498,-0.019933164
28000,-3.0319428,0.0659687,0.07513197,-0.00916329
28050,-3.1155393,0.027399568,0.08162995,-0.05423037
28100,-3.130664,-0.021026876,0.07687953,-0.097906426
28150,-3.062826,0.041232243,0.08678733,-0.045555085
28200,-3.1156027,0.01776038,0.07862121,-0.06086084
28250,-3.1382287,0.12736446,0.09887442,0.028490018
28300,-3.0364728,0.07486988,0.0874769,-0.012607009
28350,-3.0806556,0.093527585,0.08022345,0.013304145
28400,-3.0546021,0.060671743,0.06783429,-0.007162554
28450,-3.0198128,0.08341898,0.072097,0.011321984
28500,-3.117677,0.00039011147,0.083372906,-0.08298277
28550,-3.084898,0.01465795,0.08205097,-0.067393035
28600,-3.0803363,0.076432765,0.07852068,-0.002087919
28650,-3.113246,-0.048388597,0.08761451,-0.13600308
28700,-3.054533,0.053336516,0.07344334,-0.020106819
28750,-3.1307614,0.056841787,0.07223166,-0.015389876
28800,-3.1133955,0.0013027302,0.065607935,-0.0643052
28850,-3.0223968,0.11116472,0.077726685,0.033438046
28900,-3.1028683,0.049231637,0.06877264,-0.019541001
28950,-3.0023546,0.029806,0.072609015,-0.04280303
29000,-3.055652,0.035762805,0.09755087,-0.061788037
29050,-3.1537652,0.030322244,0.09120587,-0.060883608
29100,-3.0860825,0.0496507,0.056386165,-0.0067354715
29150,-3.0419135,0.120428436,0.08526134,0.035167098
29200,-3.1400557,0.035824433,0.06910381,-0.033279404
29250,-3.136743,0.010416248,0.07443336,-0.06401713
29300,-3.0592146,0.13992706,0.073353164,0.06657389
29350,-3.069226,0.033883147,0.07397233,-0.040089183
29400,-3.040451,0.050869573,0.08140933,-0.030539762
29450,-3.0943396,0.0003298521,0.071440324,-0.071110494
29500,-3.064283,0.044730905,0.06119418,-0.016463272
29550,-3.0921373,-0.042702075,0.06741443,-0.110116504
29600,-3.032499,0.040314823,0.0738496,-0.03353477
29650,-3.1017227,-0.0021904642,0.07036986,-0.07256031
29700,-2.991777,0.11690542,0.078647174,0.03825823
29750,-3.0963507,0.052769195,0.06609823,-0.0133290365
29800,-3.0520806,-0.049570188,0.07698145,-0.12655167
29850,-3.073591,0.039532863,0.07214101,-0.032608155
29900,-3.033249,0.06250285,0.059965763,0.0025370596
29950,-3.0121436,0.04262561,0.07613243,-0.03350683
30000,-3.0596523,0.023877732,0.07584157,-0.05196383
30050,-3.0394995,0.019951863,0.07860483,-0.058652975
30100,-3.0247445,0.08410628,0.07514875,0.008957509
30150,-2.9854383,-0.0033716857,0.06800533,-0.07137702
30200,-2.9958289,0.034650914,0.069155194,-0.034504306
30250,-3.0134985,-0.0010700679,0.06449893,-0.065569
30300,-3.0626698,0.04835005,0.057918716,-0.009568659
30350,-3.0746546,0.08647971,0.07703192,0.009447773
30400,-3.0986273,0.04540992,0.07319085,-0.027780952
30450,-3.0745704,0.052454744,0.06662464,-0.014169902
30500,-3.12096,0.096730165,0.07073837,0.025991805
30550,-3.020134,-0.025724405,0.06555274,-0.091277145
30600,-3.1021752,0.04349148,0.08325675,-0.039765276
30650,-3.077759,-0.020323692,0.06822722,-0.08855091
30700,-3.0318584,0.11445662,0.0685913,0.0458653
30750,-3.1021986,0.0085290745,0.08197079,-0.0734417
30800,-3.0474682,0.033338733,0.077152625,-0.04381389
30850,-3.0806954,0.074647725,0.07744506,-0.0027973377
30900,-3.057021,0.028299477,0.08240969,-0.05411022
30950,-3.0455444,0.03878235,0.070286445,-0.03150409
31000,-3.0453327,0.011721585,0.07042862,-0.05870702
31050,-3.0105321,0.027685514,0.056799922,-0.029114397
31100,-3.042248,-0.0051837866,0.0673419,-0.0725257
31150,-3.0287163,-0.023091555,0.066312894,-0.089404434
31200,-3.0559435,-0.014387881,0.07949139,-0.09387927
31250,-3.0192444,0.051290017,0.06703527,-0.015745254
31300,-2.9965577,0.017292198,0.06460382,-0.047311615
31350,-3.043459,0.08554598,0.0817366,0.003809362
31400,-3.0215268,0.03658523,0.071813814,-0.035228573
31450,-3.0379126,0.013474975,0.062267102,-0.04879212
31500,-3.1196406,0.052206207,0.06667848,-0.014472276
31550,-3.0304003,0.019106226,0.07238322,-0.053276993
31600,-3.1128075,0.07267211,0.06918573,0.003486377
31650,-3.0653613,0.08553348,0.08140203,0.004131451
31700,-3.0737824,0.0021321664,0.061006967,-0.058874793
31750,-3.0897677,0.07948626,0.09040609,-0.010919838
31800,-3.0531373,0.02290009,0.06548986,-0.04258977
31850,-3.0260816,0.06845469,0.07335987,-0.0049051535
31900,-3.1132374,0.065315336,0.074428394,-0.009113057
31950,-3.0730593,0.002072295,0.06875559,-0.06668328
32000,-3.0219684,0.01098308,0.067932375,-0.05694928
32050,-3.049279,0.04934388,0.09269051,-0.043346614
32100,-3.0324285,-0.049533434,0.07525358,-0.124787
32150,-3.038047,0.052793063,0.06736424,-0.014571177
32200,-3.0983713,-0.061802063,0.05735397,-0.119156025
32250,-3.0744054,0.05127793,0.07104343,-0.019765494
32300,-3.0504282,0.0055835163,0.060911365,-0.05532783
32350,-3.0762525,-0.07661053,0.07493943,-0.15154995
32400,-3.0517926,0.026536709,0.07083875,-0.044302076
32450,-3.032644,0.03415194,0.064500526,-0.030348577
32500,-3.070308,-0.052362327,0.078650594,-0.13101292
32550,-3.0546272,0.008302668,0.080712356,-0.072409704
32600,-3.0060382,0.09532671,0.064011045,0.03131568
32650,-3.056825,0.021832926,0.07019061,-0.048357673
32700,-3.1405573,0.024544053,0.07429956,-0.049755506
32750,-3.1154528,0.013159638,0.07392439,-0.060764745
32800,-3.0660892,0.07741799,0.07814282,-0.00072482915
32850,-3.0352554,-0.012096376,0.06515011,-0.07724652
32900,-3.0181448,0.06526769,0.07851074,-0.013243061
32950,-3.0481234,-0.015578439,0.064750664,-0.08032911
33000,-3.0236511,0.02289831,0.08744645,-0.06454811
33050,-3.0701122,0.11443258,0.079978816,0.034453794
33100,-3.0203872,0.040365327,0.06432284,-0.023957485
33150,-3.0746534,0.092690974,0.06954222,0.023148758
33200,-3.0620954,0.041009188,0.06538589,-0.024376705
33250,-2.997694,0.071717426,0.06840976,0.0033076524
33300,-3.0372682,0.025002716,0.06024355,-0.03524083
33350,-3.011333,0.08407094,0.07595012,0.008120821
33400,-3.0516694,0.016814565,0.07135646,-0.054541882
33450,-3.0756843,0.07796092,0.07310026,0.004860656
33500,-3.032453,0.0013034877,0.07044165,-0.06913816
33550,-3.0286252,0.061724436,0.07844873,-0.016724292
33600,-3.0172303,0.05342659,0.06645051,-0.013023929
33650,-2.99944,0.056976356,0.06312053,-0.0061441804
33700,-3.006723,0.0001831837,0.053559314,-0.053376146
33750,-2.9817142,0.05422142,0.07107603,-0.016854618
33800,-3.042405,0.031282004,0.06488813,-0.033606116
33850,-3.0662224,0.05206902,0.07759409,-0.025525069
33900,-2.982439,0.03167643,0.06196023,-0.0302838
33950,-3.057998,-0.018142851,0.06861322,-0.086756065
34000,-3.0260181,0.05311181,0.07536147,-0.02224964
34050,-2.99866,0.06923514,0.06582979,0.0034053486
34100,-2.970919,0.07988909,0.065341204,0.01454788
34150,-3.0475855,0.042712003,0.0686754,-0.025963392
34200,-2.995968,0.03606101,0.06096272,-0.0249017
34250,-3.0302105,0.020263223,0.08016988,-0.059906654
34300,-3.0382185,0.04680913,0.06215486,-0.015345717
34350,-2.991272,0.0676341,0.074278295,-0.0066441987
34400,-3.0276127,0.0032551195,0.07712975,-0.07387464
34450,-3.0294929,0.059025776,0.062925786,-0.0039000083
34500,-2.9923446,0.07968618,0.06508004,0.014606136
34550,-3.0470014,-0.018934095,0.063265465,-0.082199596
34600,-3.0583808,-0.014572728,0.076114774,-0.090687506
34650,-2.993283,0.043067284,0.05709776,-0.014030466
34700,-3.0191553,0.011889725,0.065798566,-0.053908844
34750,-3.0150242,-0.011902419,0.074468285,-0.08637071
34800,-3.05978,0.025803356,0.072621316,-0.04681795
34850,-3.0346234,0.0623627,0.07498289,-0.0126201995
34900,-3.0495238,0.020476649,0.06818491,-0.047708254
34950,-2.9968596,0.03676813,0.06335226,-0.02658413
35000,-3.0739844,0.061758436,0.07495156,-0.01319314
35050,-3.0402727,0.06064359,0.06262087,-0.001977277
35100,-2.9772382,0.038819656,0.06865219,-0.029832534
35150,-3.0513532,-0.026772697,0.058506727,-0.08527943
35200,-3.0542192,0.08133725,0.072389014,0.008948226
35250,-3.0259628,0.045233525,0.0760889,-0.03085535
35300,-3.0672839,0.049717218,0.07486326,-0.025146052
35350,-3.0467412,0.053020798,0.062136836,-0.009116032
35400,-3.0768452,0.06991311,0.08105195,-0.011138827
35450,-3.031637,-0.029268563,0.07038954,-0.09965811
35500,-3.0372736,0.02361416,0.06411526,-0.040501103
35550,-3.019688,0.028430128,0.059491616,-0.03106147
35600,-3.0085907,0.039513644,0.07061984,-0.031106217
35650,-3.025275,0.008873846,0.06831996,-0.059446126
35700,-2.949029,0.021743178,0.057989717,-0.036246542
35750,-3.061521,0.0036003469,0.057498865,-0.05389849
35800,-3.0449762,0.030976519,0.06454125,-0.033564724
35850,-2.9945428,0.020193212,0.06629868,-0.04610547
35900,-2.995348,0.07303457,0.06893627,0.0040982915
35950,-3.0008538,0.07629388,0.07551095,0.00078294514
36000,-3.066745,0.0632629,0.076994665,-0.013731755
36050,-3.102789,0.014201078,0.07160058,-0.057399493
36100,-3.0284534,0.03569487,0.062032517,-0.026337642
36150,-3.0235388,0.091230296,0.06435754,0.026872745
36200,-3.0068262,0.08945789,0.06914966,0.020308256
36250,-3.0464063,0.09158956,0.08194804,0.009641512
36300,-3.0319128,0.07828156,0.07057007,0.007711487
36350,-2.9983206,0.00988895,0.06685496,-0.056966
36400,-3.0948346,0.043499436,0.073765896,-0.030266447
36450,-3.131912,0.049400255,0.08519833,-0.035798077
36500,-3.1058326,0.0641222,0.06926325,-0.0051410585
36550,-3.0686622,0.08447259,0.087481305,-0.003008716
36600,-3.053485,0.12791368,0.07906541,0.04884825
36650,-3.049604,-0.016727313,0.075998425,-0.09272575
36700,-3.0269537,0.011730267,0.07018914,-0.05845888
36750,-3.0635314,0.08972995,0.07949629,0.010233659
36800,-3.0484858,0.07593672,0.066789694,0.009147019
36850,-3.0580378,0.03671988,0.06943137,-0.032711476
36900,-3.1125555,0.13527507,0.0741353,0.061139725
36950,-3.1383593,-0.050860383,0.07453025,-0.12539065
37000,-3.0713792,0.013444231,0.06941122,-0.055966977
37050,-3.0390582,0.14525197,0.07518529,0.07006668
37100,-2.9946582,0.056579795,0.06669847,-0.010118684
37150,-3.029653,-0.02098232,0.06290744,-0.08388978
37200,-3.0365994,0.029843703,0.056934353,-0.027090652
37250,-3.0004585,0.025342833,0.059769917,-0.034427077
37300,-2.993028,-0.001072863,0.06434259,-0.06541546
37350,-3.054425,0.011839569,0.072229855,-0.0603903
37400,-2.9498956,-0.027612247,0.06240387,-0.09001612
37450,-3.029239,0.036373157,0.073654324,-0.03728117
37500,-3.032472,0.08482074,0.06315866,0.021662084
37550,-3.0641036,0.015027689,0.06357813,-0.048550438
37600,-3.045036,-0.0013134861,0.07709596,-0.078409456
37650,-3.0020547,0.052309636,0.07166156,-0.01935191
37700,-2.9821374,0.027372451,0.083525896,-0.056153454
37750,-3.002591,0.1143719,0.07713916,0.037232723
37800,-3.059248,0.07422282,0.07358751,0.0006353047
37850,-3.021818,0.038336936,0.06592303,-0.027586078
37900,-2.9839556,0.051332783,0.060351145,-0.009018369
37950,-2.9785535,0.08803869,0.061773006,0.026265673
38000,-2.977838,0.055874452,0.063544795,-0.007670339
38050,-3.053362,0.06180046,0.08789947,-0.026099002
38100,-3.066606,0.032594703,0.0633948,-0.030800093
38150,-3.0209832,0.05944468,0.06101286,-0.0015681847
38200,-3.0084317,0.0473709,0.057396367,-0.010025468
38250,-3.0303984,-0.020522112,0.06344089,-0.083963014
38300,-3.0390701,0.06350142,0.06264684,0.0008545743
38350,-3.0186036,0.0067883492,0.06002569,-0.05323734
38400,-2.997962,0.060479704,0.057534195,0.0029455074
38450,-3.0277786,0.046245817,0.0660675,-0.019821672
38500,-3.0784087,0.005646439,0.094059,-0.08841261
38550,-3.0916748,0.01645504,0.067192465,-0.050737448
38600,-3.0681295,0.0069079925,0.08643282,-0.07952482
38650,-3.0228243,0.000813608,0.06669632,-0.06588271
38700,-3.0705621,-0.029360266,0.06710379,-0.09646403
38750,-3.0280867,0.07436471,0.06896537,0.0053993287
38800,-3.0672336,0.03645227,0.0672762,-0.03082393
38850,-3.033117,-0.04276487,0.06736606,-0.11013093
38900,-3.0208106,0.067459576,0.06690102,0.0005585551
38950,-3.0198603,-0.007562108,0.055801123,-0.06336323
39000,-3.0629418,0.013715309,0.06873602,-0.05502072
39050,-3.0202417,0.010127386,0.06935567,-0.059228286
39100,-2.9999762,0.05745234,0.06020118,-0.0027488517
39150,-2.957912,-0.01649151,0.055905394,-0.072396904
39200,-3.073651,0.027756317,0.0771344,-0.049378082
39250,-3.0034492,0.013271056,0.06739955,-0.05412848
39300,-2.9915612,0.060526058,0.05536398,0.0051620533
39350,-3.022359,0.07258098,0.08245335,-0.009872365
39400,-3.051529,0.063510224,0.056380033,0.0071302033
39450,-3.0481756,0.056616243,0.0810806,-0.024464354
39500,-3.0571063,0.0008755964,0.08066987,-0.079794265
39550,-3.037552,0.011197662,0.06802972,-0.056832053
39600,-2.9714987,0.026388846,0.06851618,-0.042127337
39650,-3.0080864,0.06522015,0.064609915,0.00061023055
39700,-3.0629401,0.021325106,0.07177463,-0.050449528
39750,-3.0183094,0.050193153,0.074087955,-0.023894792
39800,-3.0515018,0.06712914,0.0714675,-0.0043383394
39850,-2.9934595,0.023733933,0.06918861,-0.04545466
39900,-3.0438864,0.02595095,0.06698067,-0.04102973
39950,-3.0625284,0.05834476,0.06726361,-0.008918835
40000,-3.0064554,0.018373655,0.0665981,-0.048224438
40050,-3.0437958,0.0781908,0.0682726,0.0099182
40100,-3.0570388,0.04477349,0.060849518,-0.016076034
40150,-3.0652032,0.022706665,0.06184277,-0.039136093
40200,-3.0413113,0.092296764,0.06680832,0.02548843
40250,-3.0877068,-0.0045890897,0.06643185,-0.07102093
40300,-3.0069747,0.03575028,0.06976716,-0.034016877
40350,-3.0396366,0.053809114,0.070459016,-0.01664992
40400,-3.0297735,0.04802312,0.07556732,-0.02754421
40450,-3.0056312,0.038201198,0.072603986,-0.03440278
40500,-3.0409217,0.032751516,0.08142114,-0.04866962
40550,-3.0563493,0.061630078,0.07420373,-0.01257365
40600,-3.0331488,0.10920866,0.07317918,0.03602945
40650,-3.0204325,0.0022018256,0.058413304,-0.05621147
40700,-3.0136957,0.017474784,0.061505664,-0.04403087
40750,-3.0370383,-0.028412191,0.06852304,-0.09693525
40800,-2.9961822,0.012617588,0.06403271,-0.05141512
40850,-3.050694,0.0042758808,0.06617181,-0.061895937
40900,-3.0246038,0.08032183,0.06212134,0.018200481
40950,-2.991585,0.058297757,0.071024105,-0.012726332
41000,-3.0188766,-0.044584706,0.0689848,-0.11356953
41050,-3.0548544,0.04279231,0.049795732,-0.0070034172
41100,-2.9968934,0.054336894,0.06055014,-0.006213242
41150,-2.9982598,0.06620815,0.05870443,0.007503722
41200,-3.0010626,-0.029504122,0.057190217,-0.086694345
41250,-3.0051289,0.031001119,0.052502528,-0.0215014
41300,-2.981029,0.05084423,0.056479245,-0.0056350143
41350,-3.0125146,0.046745654,0.08560361,-0.038857948
41400,-2.9936543,-0.0170856,0.07260276,-0.08968837
41450,-3.0132732,-0.02176523,0.07377236,-0.09553757
41500,-3.0500338,0.018852632,0.061003555,-0.04215093
41550,-3.0161347,0.024835529,0.058017377,-0.033181835
41600,-3.0118651,0.065674074,0.072825715,-0.0071516465
41650,-3.0349207,0.089295246,0.06764055,0.0216547
41700,-3.0131192,0.05442252,0.06276031,-0.008337789
41750,-3.0126112,0.018168349,0.05773572,-0.039567374
41800,-2.99115,0.10607397,0.071155936,0.03491802
41850,-3.040122,0.020875333,0.064232185,-0.043356862
41900,-3.055496,-0.017415168,0.06480195,-0.08221711
41950,-3.0239074,0.07859811,0.07517293,0.0034252054
42000,-3.048014,0.052416448,0.07407194,-0.021655474
42050,-3.051131,0.04959915,0.06674244,-0.017143304
42100,-3.059474,-0.009370308,0.06508315,-0.074453466
42150,-3.0262275,-0.010126125,0.0745554,-0.08468152
42200,-3.053423,-0.010314608,0.06482257,-0.07513717
42250,-3.0323586,0.010220492,0.08273771,-0.0725172
42300,-3.0280097,0.030655459,0.07669514,-0.04603969
42350,-2.990032,0.0020371948,0.07408261,-0.07204542
42400,-3.0298262,0.06836054,0.073603675,-0.005243138
42450,-2.9756415,0.032127418,0.060665425,-0.028538007
42500,-3.0496552,0.008401372,0.07579327,-0.0673919
42550,-3.1251948,0.036803845,0.07649353,-0.039689675
42600,-2.996438,0.04037105,0.06946829,-0.029097235
42650,-3.0478113,0.036438216,0.0757226,-0.039284397
42700,-3.0604718,0.016614553,0.075851925,-0.059237365
42750,-3.0585055,0.049826574,0.06905046,-0.019223874
42800,-3.0665326,-0.010815848,0.07922942,-0.09004526
42850,-3.0353076,0.06658406,0.077846676,-0.011262647
42900,-3.0064633,0.077365614,0.08743529,-0.010069686
42950,-3.0530272,-0.0052092792,0.06314077,-0.068350054
43000,-3.0644598,0.06813408,0.06772211,0.00041196286
43050,-3.0244215,0.028290229,0.08074729,-0.052457064
43100,-3.0343444,0.080175065,0.07494244,0.005232621
43150,-3.068164,-0.014424595,0.06322661,-0.0776512
43200,-3.0330877,-0.0034077698,0.065699704,-0.06910747
43250,-3.0113451,0.031388752,0.063955575,-0.032566834
43300,-2.9730945,0.03323692,0.065344125,-0.032107197
43350,-2.9712005,0.04164343,0.0758029,-0.034159467
43400,-3.0610256,0.048973985,0.07640344,-0.027429452
43450,-3.0127442,0.062239733,0.07347923,-0.011239485
43500,-3.028201,0.022851896,0.06456808,-0.0417162
43550,-3.0047882,0.040296793,0.06168693,-0.021390146
43600,-3.0004232,0.030200206,0.06747332,-0.037273116
43650,-2.9610238,0.01594779,0.07254634,-0.05659854
43700,-2.956563,0.05867844,0.06015423,-0.0014757817
43750,-3.0158868,-0.0042934446,0.061269965,-0.06556341
43800,-3.0003052,0.018363355,0.057868075,-0.03950473
43850,-3.0162573,0.030670466,0.07495132,-0.04428084
43900,-3.0078127,-0.015024752,0.05140822,-0.066432975
43950,-3.010326,-0.030266887,0.08008225,-0.110349186
44000,-2.9902582,0.02389066,0.06785668,-0.043966025
44050,-3.018449,0.053181868,0.061732084,-0.008550214
44100,-3.0219378,0.053474933,0.05213417,0.001340779
44150,-3.030256,0.009251343,0.07227582,-0.063024476
44200,-2.9850607,-0.0041042552,0.0706361,-0.074740365
44250,-3.0580738,0.0112257255,0.08372937,-0.072503634
44300,-3.1086097,0.053359672,0.07614671,-0.022787027
44350,-3.0584867,0.062181495,0.066067696,-0.00388622
44400,-3.062745,0.0066965325,0.06110076,-0.054404225
44450,-3.0066123,0.07328501,0.059543118,0.013741886
44500,-2.9821374,-0.0009608567,0.06355499,-0.06451582
44550,-2.991078,0.023285156,0.060849074,-0.03756392
44600,-3.040318,0.0111783985,0.058108635,-0.046930242
44650,-3.0149279,0.030385075,0.07204832,-0.041663244
44700,-3.1199207,0.03345483,0.074309036,-0.040854204
44750,-2.997755,0.034952912,0.070037514,-0.0350846
44800,-3.0121307,-0.021268707,0.06481692,-0.08608563
44850,-2.951527,0.06729692,0.07371271,-0.006415774
44900,-3.0118072,0.028185854,0.062249273,-0.03406342
44950,-3.0099752,0.057700526,0.06404079,-0.0063402737
45000,-3.0520678,0.007934674,0.07333312,-0.06539846
45050,-3.0232682,0.015424651,0.06666636,-0.051241703
45100,-3.0614932,0.04243754,0.07140342,-0.028965892
45150,-3.0022717,0.09797135,0.059166376,0.03880497
45200,-2.9882836,0.040431052,0.058269788,-0.017838739
45250,-2.989147,-0.02282166,0.07289632,-0.09571797
45300,-3.0260804,0.061227627,0.072999,-0.011771372
45350,-3.0373347,-0.015876032,0.08029175,-0.096167766
45400,-3.0442262,0.059814498,0.07302603,-0.013211552
45450,-3.0601318,0.049844503,0.0631582,-0.013313711
45500,-2.989937,0.06519594,0.064374946,0.0008210072
45550,-3.0027978,0.034045115,0.06690195,-0.032856837
45600,-3.0252275,0.035052918,0.071573645,-0.036520727
45650,-3.014086,0.0757515,0.07463504,0.0011164552
45700,-3.03156,0.0038592797,0.06736599,-0.063506715
45750,-3.0289197,0.077572174,0.063623756,0.013948422
45800,-3.0674362,0.02261386,0.07587489,-0.05326102
45850,-3.0235932,-0.0114677455,0.070720576,-0.08218831
45900,-3.0484576,0.08690118,0.0706571,0.016244078
45950,-3.0579126,0.08040977,0.08061805,-0.000208271
46000,-3.0512238,0.041141607,0.06750032,-0.026358724
46050,-3.0221336,0.0749436,0.07692253,-0.0019789452
46100,-3.0271058,0.048191972,0.07028958,-0.022097597
46150,-3.0415204,0.02754247,0.06790408,-0.040361613
46200,-3.077278,0.06006432,0.068268016,-0.008203673
46250,-3.0701916,0.026972134,0.078574926,-0.051602796
46300,-3.0310585,-0.0042076837,0.08119175,-0.085399434
46350,-3.0534806,0.025507765,0.069920905,-0.044413127
46400,-2.9918933,0.09877744,0.073647335,0.025130127
46450,-3.0261972,0.0491543,0.086370565,-0.03721626
46500,-3.0440717,0.037393514,0.08966383,-0.052270304
46550,-3.075069,0.019761227,0.07027744,-0.050516218
46600,-3.005627,-0.030974874,0.07356336,-0.10453823
46650,-3.0603812,-0.018473528,0.063531645,-0.082005195
46700,-3.0181546,0.018194843,0.06282854,-0.0446337
46750,-3.0334356,0.02009228,0.057791904,-0.037699617
46800,-3.036046,0.046658393,0.07376888,-0.027110482
46850,-3.0559957,-0.016759314,0.06787682,-0.084636144
46900,-3.0448303,0.027647302,0.07546722,-0.04781992
46950,-3.0396416,0.0023078888,0.06980897,-0.06750109
47000,-2.987511,0.06252225,0.06518653,-0.0026642727
47050,-2.98758,0.067292124,0.06741418,-0.00012202025
47100,-3.008665,0.057726026,0.069993764,-0.012267731
47150,-3.0305293,-0.0017520118,0.06689396,-0.06864598
47200,-3.0125103,0.02991451,0.05974711,-0.029832583
47250,-3.0079584,0.0125176795,0.054709043,-0.04219137
47300,-3.0184722,0.009897525,0.07546958,-0.065572046
47350,-3.00625,0.050787088,0.061412692,-0.010625597
47400,-3.0299888,0.104119636,0.072950155,0.031169474
47450,-3.0195942,0.06407507,0.06676044,-0.0026853753
47500,-3.0225823,0.017519735,0.062211085,-0.04469136
47550,-3.00151,0.022972645,0.0740349,-0.051062264
47600,-3.0125337,0.007366668,0.06606593,-0.058699254
47650,-3.0335763,0.033134397,0.07771942,-0.044585034
47700,-3.0861518,0.106715076,0.07745996,0.029255101
47750,-3.024616,0.057914637,0.067354016,-0.009439377
47800,-2.9920642,-0.01284501,0.06636167,-0.07920669
47850,-3.0381582,0.07659914,0.0810771,-0.0044779573
47900,-3.033992,0.025833625,0.06492003,-0.03908641
47950,-3.0129828,0.027595498,0.07083731,-0.04324182
48000,-3.0349264,0.022409847,0.07125409,-0.048844222
48050,-2.97581,0.071182884,0.07390203,-0.0027191583
48100,-3.027149,0.029769864,0.0664192,-0.036649313
48150,-3.018622,0.09381258,0.084142104,0.009670484
48200,-3.0279107,0.06772291,0.066052064,0.0016708543
48250,-3.0385108,0.070655815,0.06430365,0.006352163
48300,-3.0129235,0.11365282,0.07003911,0.043613695
48350,-3.009672,0.03947078,0.07270635,-0.033235554
48400,-3.014643,0.014857764,0.06905375,-0.05419599
48450,-3.0976527,0.08004784,0.07774842,0.002299411
