episode,avg_reward,avg_loss,avg_vloss,avg_aloss
8500,0.1008888888888889,6.001361,6.5358686,-0.5345056
8600,-0.07942857142857143,8.152166,8.756646,-0.60447973
8700,-0.10212820512820514,8.802661,9.399304,-0.59664404
8800,-0.06914285714285714,8.319001,8.930491,-0.6114936
8900,-0.05966666666666666,7.0323725,7.8341217,-0.8017475
9000,0.03954761904761905,6.9175625,7.471246,-0.55368334
9100,-0.008833333333333328,6.250661,7.0352416,-0.78458285
9200,0.06985714285714288,5.4331627,5.959575,-0.5264128
9300,-0.13742063492063492,8.429214,8.8332,-0.40398994
9400,-0.09737229437229437,6.837032,7.29005,-0.4530174
9500,0.05404761904761905,6.204832,6.46529,-0.26045516
9600,-0.035809523809523805,6.0446515,6.5217814,-0.4771271
9700,-0.011920634920634896,6.682667,7.0627284,-0.38006186
9800,0.07365151515151518,6.1236043,6.6865387,-0.5629349
9900,-0.15504884004884004,7.693325,8.188631,-0.49530765
10000,-0.08566666666666664,7.104259,7.9224896,-0.81823206
10100,-0.2218095238095238,8.380415,9.352071,-0.9716549
10200,-0.11245959595959597,7.52761,8.2978,-0.77018964
10300,-0.025214285714285703,6.8608046,7.4423103,-0.58150554
10400,-0.10766666666666666,9.439826,10.3843,-0.94447446
10500,-0.024985347985347975,8.782839,9.15309,-0.37025148
10600,0.002818181818181811,6.961714,7.621774,-0.66006094
10700,-0.0969047619047619,8.154461,8.489403,-0.33494088
10800,0.027666666666666666,7.845873,8.55243,-0.7065571
10900,-0.04864285714285713,7.1787224,7.7406683,-0.5619443
11000,-0.03714141414141413,5.716274,6.068551,-0.35227704
11100,-0.10316666666666667,8.511904,8.978471,-0.46656972
11200,0.13875468975468974,4.670878,5.0531387,-0.38225868
11300,-0.1101111111111111,7.6627946,8.06818,-0.40538734
11400,-0.0671024531024531,6.720186,7.1827583,-0.46257222
11500,0.13331818181818184,6.470923,6.865346,-0.39442435
11600,0.1405,6.4802294,6.9052734,-0.4250464
11700,-0.11217460317460316,7.130779,7.5672646,-0.43648556
11800,-0.09450793650793649,7.9190636,8.367851,-0.44878945
11900,-0.1444047619047619,9.484884,10.206841,-0.72195715
12000,-0.035976190476190474,6.93038,7.3639045,-0.43352184
12100,0.11185714285714285,6.7159576,7.3089952,-0.5930375
12200,-0.020253968253968253,5.9583044,6.574528,-0.61622274
12300,-0.023086580086580086,7.260951,7.7859526,-0.5250002
12400,0.022690476190476195,6.3313336,6.922026,-0.59069276
12500,0.1815,4.71122,5.044385,-0.333165
12600,0.01700865800865801,5.3166704,5.6747413,-0.35807106
12700,-0.08066666666666666,7.7612014,8.234554,-0.47335273
12800,0.02833333333333335,7.484383,8.098477,-0.6140937
12900,0.013523809523809533,4.763359,5.2275147,-0.46415633
13000,-0.05277777777777776,6.6336718,7.427396,-0.7937255
13100,-0.07247619047619047,6.9152327,7.483168,-0.5679391
13200,-0.12266666666666666,7.5460644,8.249188,-0.70312154
13300,0.07215151515151515,5.9520044,6.519752,-0.5677459
13400,-0.09853174603174603,7.0633836,7.635094,-0.57170945
13500,0.0380952380952381,4.8313,5.6529565,-0.82165694
13600,-0.06880952380952382,5.7947326,6.239301,-0.44456917
13700,-0.11314285714285716,7.3586993,7.988975,-0.6302756
13800,-0.019333333333333317,6.4749146,6.8337846,-0.35887322
13900,0.04316666666666668,5.767398,6.014375,-0.24697718
14000,-0.05466666666666666,5.769041,6.309189,-0.540147
14100,-0.1097948717948718,5.8185134,6.2424116,-0.42390072
14200,0.04466666666666667,5.283789,5.7209153,-0.4371264
14300,-0.03777777777777778,6.109597,6.678971,-0.56937224
14400,-0.06914285714285713,6.9286027,7.3921156,-0.46351513
14500,-0.09414285714285713,9.12154,9.355114,-0.2335753
14600,0.023380952380952388,5.4672704,5.8497534,-0.3824821
14700,-0.17223015873015876,7.595962,8.053451,-0.4574892
14800,-0.030080586080586072,7.9878664,8.27132,-0.2834537
14900,0.05238888888888891,7.775766,7.8640094,-0.08824426
15000,-0.04495238095238095,6.554554,6.79458,-0.24002309
15100,-0.04527106227106227,6.2989483,6.5504804,-0.25153238
15200,-0.06006349206349205,7.9840693,8.288217,-0.30414775
15300,-0.004785714285714278,5.9587817,6.018945,-0.060164005
15400,0.11257142857142859,4.2744584,4.4283924,-0.15393366
15500,-0.03261111111111111,5.9779267,6.143177,-0.16525187
15600,-0.0888095238095238,6.4406433,6.7316246,-0.29098266
15700,0.006023809523809518,6.3134723,6.6125774,-0.29910472
15800,-0.0654206349206349,6.4296355,6.9474363,-0.51779824
15900,0.03567532467532469,5.7399335,6.0690913,-0.32915795
16000,-0.09212820512820512,7.1807723,7.4260783,-0.24530463
16100,0.01333333333333334,4.803226,5.184757,-0.38152912
16200,-0.0212063492063492,5.2882323,5.5297956,-0.24156375
16300,0.02360317460317461,6.7636695,7.0853877,-0.32171744
16400,0.02152380952380953,7.3110924,7.7982206,-0.48712716
16500,0.09638095238095237,5.468954,5.7426043,-0.27365124
16600,-0.00029487179487178774,5.6357813,5.8374114,-0.2016302
16700,0.0071098901098901116,6.0050993,6.511174,-0.50607425
16800,-0.05389010989010989,6.358562,6.688514,-0.32995275
16900,-0.07121550671550671,5.526994,5.947908,-0.42091462
17000,0.05838888888888889,3.8627207,4.1355543,-0.27283272
17100,0.02852380952380951,6.409945,6.9948072,-0.5848615
17200,0.06854761904761907,4.600982,4.8471303,-0.24614935
17300,-0.01568376068376068,5.5343585,5.8196344,-0.2852775
17400,0.007690476190476196,4.5717945,4.8244176,-0.25262147
17500,0.16452380952380952,4.2299056,4.4779253,-0.24801886
17600,-0.061873015873015864,5.7098217,6.0221205,-0.31229645
17700,0.0866904761904762,4.0782003,4.4206724,-0.34247217
17800,-0.018309523809523793,6.0109773,6.3033113,-0.29233533
17900,-0.014690476190476184,4.2562065,4.3776155,-0.12140914
18000,-0.022999999999999993,4.6482677,5.163594,-0.5153277
18100,0.08983333333333335,4.6384807,5.021307,-0.38282603
18200,-0.2044119769119769,6.177927,6.7484694,-0.57054305
18300,0.014436507936507935,5.3151417,5.8813076,-0.5661648
18400,-0.06366666666666665,6.1168427,6.508927,-0.3920808
18500,-0.010247252747252746,6.02995,6.272123,-0.24217129
18600,-0.11715873015873016,5.9007654,6.3195033,-0.41873923
18700,-0.05816666666666664,7.204306,7.804838,-0.60053456
18800,-0.09297619047619043,6.8807178,7.454581,-0.57386374
18900,-0.07827777777777778,6.3263946,6.6706133,-0.34421772
19000,-0.07961904761904762,5.406111,5.8000474,-0.39393735
19100,0.05071428571428572,5.0036025,5.414789,-0.41118708
19200,-0.13918181818181818,6.1823554,6.5793543,-0.39700067
19300,0.03755555555555557,3.4603415,3.8185427,-0.35820106
19400,-0.098,8.652139,9.108936,-0.45679897
19500,0.10333333333333333,5.488709,5.7031426,-0.21443489
19600,-0.06397619047619048,5.4510593,5.945307,-0.49424672
19700,0.003079365079365092,7.1522455,7.5326176,-0.38037163
19800,-0.04119841269841268,6.435312,6.7643733,-0.3290614
19900,-0.010777777777777775,6.0805745,6.609314,-0.5287368
20000,0.05790476190476191,6.535025,6.810375,-0.27535018
20100,-0.05609523809523808,6.5393324,6.8277574,-0.28842613
20200,-0.03354761904761904,6.381077,6.7350903,-0.35401562
20300,-0.02444444444444444,6.094861,6.2771907,-0.18232995
20400,-0.0410151515151515,5.4354277,5.7112355,-0.27580646
20500,0.10152380952380952,4.934318,5.2141814,-0.27986214
20600,0.07200000000000002,4.6352696,5.032395,-0.39712515
20700,0.006126984126984132,4.8635445,5.245649,-0.38210377
20800,-0.04093772893772893,7.229686,7.4849687,-0.25528395
20900,0.0017765567765567903,4.848324,4.989578,-0.14125407
21000,-0.095,4.913649,5.19051,-0.27686217
21100,-0.12739682539682542,7.1167083,7.5065966,-0.38988715
21200,-0.1042063492063492,6.710696,7.040717,-0.3300189
21300,0.012690476190476207,4.938531,5.2023983,-0.26386788
21400,0.0025562770562770633,4.534482,4.637067,-0.10258518
21500,-0.09494444444444444,6.196714,6.6205306,-0.42381537
21600,-0.04366666666666666,6.3523226,6.6239204,-0.27159756
21700,-0.026809523809523804,5.6581097,6.3048687,-0.64675796
21800,-0.09413492063492064,4.9463897,5.1038947,-0.1575059
21900,0.03602380952380954,5.2188277,5.483511,-0.2646819
22000,-0.12300000000000001,6.3928075,6.7956376,-0.4028286
22100,0.1458809523809524,3.9343936,4.126944,-0.19255018
22200,0.02893650793650794,4.0896873,4.24331,-0.1536251
22300,0.01152380952380954,5.2299027,5.466369,-0.23646636
22400,-0.1012063492063492,5.753889,6.2594495,-0.50556284
22500,0.10883333333333332,4.1816196,4.4846063,-0.3029872
22600,-0.00431746031746032,6.9745193,7.1928716,-0.21835217
22700,0.047912698412698435,4.5286145,4.957836,-0.4292215
22800,-0.13197619047619047,6.814582,7.4786882,-0.6641058
22900,0.09022222222222225,4.176736,4.42293,-0.2461947
23000,0.02947496947496949,3.9785628,4.0597215,-0.081158064
23100,-0.058896103896103884,5.569608,5.7348323,-0.16522337
23200,0.05552380952380954,4.666254,4.8506722,-0.18441942
23300,-0.12725396825396826,5.361108,5.62926,-0.26815242
23400,0.10158608058608058,3.872628,4.1157036,-0.24307509
23500,-0.06614285714285714,5.3395786,5.632768,-0.2931894
23600,-0.10721428571428569,5.238593,5.603869,-0.36527577
23700,-0.06629292929292928,4.542401,4.734789,-0.19238956
23800,-0.060999999999999985,4.727891,4.9230213,-0.19513144
23900,-0.13987301587301584,5.9620357,6.39345,-0.4314141
24000,-0.11430952380952382,6.5152674,6.8882074,-0.37294137
24100,-0.014492063492063494,3.78932,3.9536872,-0.16436674
24200,-0.046309523809523814,4.4747906,4.8178887,-0.3430985
24300,-0.012333333333333325,5.1992598,5.5900927,-0.3908328
24400,0.04333333333333334,6.4760375,6.865297,-0.3892609
24500,-0.05353968253968255,5.1951737,5.569613,-0.3744387
24600,0.007746031746031761,6.388866,6.860597,-0.47173133
24700,-0.08580952380952381,7.631349,8.222413,-0.5910651
24800,-0.013213564213564207,6.326248,6.5320106,-0.20576349
24900,-0.08099999999999997,6.1198077,6.2487383,-0.12893087
25000,-0.004461538461538469,4.990744,5.233278,-0.24253368
25100,0.028222943722943733,5.1040134,5.1494846,-0.045471247
25200,-0.016745310245310244,5.8868,6.13073,-0.24392879
25300,-0.09235764235764236,7.0165606,7.4250135,-0.40845117
25400,-0.06745238095238093,6.211531,6.4854364,-0.27390566
25500,0.029658730158730173,5.252162,5.4051404,-0.15297844
25600,0.04336385836385837,5.0150547,5.292992,-0.27793723
25700,0.06750000000000002,4.8012047,5.1554894,-0.354285
25800,-0.0626043956043956,6.3724713,6.6126013,-0.24013115
25900,-0.06795238095238094,7.31814,7.8312554,-0.5131151
26000,0.06672222222222224,6.5730467,6.7756176,-0.2025699
26100,-0.005976190476190466,5.77752,6.040514,-0.2629933
26200,0.01571428571428572,5.381551,5.6844196,-0.30286956
26300,-0.09728571428571431,6.2556453,6.5737634,-0.31811655
26400,0.04602380952380953,5.1596155,5.4023285,-0.2427146
26500,0.11631818181818185,4.9373684,5.156573,-0.2192054
26600,-0.025087301587301592,7.373792,7.830881,-0.45708898
26700,-0.008476190476190464,5.2957706,5.4694276,-0.17365654
26800,-0.11875641025641025,8.185174,8.266448,-0.0812774
26900,-0.08429220779220778,6.2326746,6.5392284,-0.30655527
27000,-0.07508730158730158,6.9567733,7.415137,-0.4583643
27100,-0.013563492063492062,7.890944,8.01834,-0.12739426
27200,0.008023809523809537,5.343236,5.686889,-0.343653
27300,-0.11299999999999999,8.176018,8.707418,-0.5314005
27400,0.09252380952380955,4.7141705,5.0907173,-0.3765466
27500,0.015651515151515163,4.2356396,4.4526534,-0.21701247
27600,-0.003492063492063488,5.495156,5.8470807,-0.351928
27700,-0.09074603174603174,6.952957,7.096183,-0.1432272
27800,-0.09443578643578643,7.8292556,7.9438915,-0.114639655
27900,-0.02795238095238094,6.105586,6.3740788,-0.2684906
28000,0.006079365079365078,5.030483,5.2409153,-0.21043241
28100,-0.007571428571428562,4.6353354,5.013775,-0.37843835
28200,-0.07646153846153846,6.1861153,6.383703,-0.1975901
28300,0.036079365079365065,5.56289,5.8234863,-0.26059568
28400,-0.06680952380952379,4.5436745,4.758345,-0.21467027
28500,-0.02206399156399156,5.359816,5.688185,-0.32836705
28600,-0.039285714285714264,4.820907,5.064404,-0.24349494
28700,-0.01823809523809523,3.8879485,3.9777894,-0.089841455
28800,-0.13015800865800867,6.4620557,6.7149286,-0.25287074
28900,-0.013920634920634911,5.559352,5.9842987,-0.42494693
29000,-0.12408730158730158,6.787676,7.0712285,-0.2835491
29100,0.05735714285714286,5.6571813,5.984331,-0.3271498
29200,-0.07047619047619047,6.832337,7.300894,-0.46855816
29300,-0.015500000000000007,5.363344,5.673072,-0.30972803
29400,-0.037666666666666654,4.7613697,5.153798,-0.39243022
29500,0.0015634920634920667,5.982261,6.2277155,-0.24545544
29600,-0.026238095238095237,5.5267615,5.940008,-0.413247
29700,-0.011858363858363847,6.6269264,6.951506,-0.32457706
29800,0.05566666666666667,4.9799833,5.194229,-0.21424608
29900,-0.042142857142857135,6.176269,6.3291597,-0.15289095
30000,0.002000000000000004,5.9896736,6.254513,-0.2648385
30100,-0.002952380952380942,5.5771155,5.7298403,-0.15272354
30200,-0.151991341991342,6.2283688,6.582471,-0.3541043
30300,0.030269841269841266,5.327091,5.6106663,-0.28357583
30400,0.037904761904761906,3.2840524,3.4328992,-0.14884597
30500,-0.04953030303030303,6.6753316,6.765869,-0.09053687
30600,0.007857142857142849,4.7078686,4.9288545,-0.22098628
30700,-0.08959573759573759,7.737211,8.025789,-0.28857732
30800,-0.13376190476190475,6.7661037,7.1585045,-0.39240128
30900,0.01552380952380954,6.402935,6.6440983,-0.24116272
31000,-0.1537234432234432,7.2264166,7.393812,-0.16739532
31100,-0.05655555555555553,5.4969106,5.843079,-0.3461692
31200,-0.05026190476190475,7.291974,7.533279,-0.24130522
31300,-0.09559523809523808,7.1453643,7.27823,-0.13286626
31400,-0.1275151515151515,6.529588,6.9981256,-0.46853527
31500,-0.04207264957264958,5.845871,6.035158,-0.1892897
31600,0.07816666666666668,5.8609643,6.23243,-0.37146434
31700,-0.12014285714285715,4.9244018,5.009925,-0.0855249
31800,-0.022611111111111092,6.6822033,7.088497,-0.40629396
31900,-0.033809523809523824,6.6501946,7.065353,-0.4151553
32000,0.06799999999999999,3.5733063,3.7897773,-0.21647142
32100,-0.1465,8.178555,8.822711,-0.64415663
32200,-0.03577106227106227,6.742455,6.8412495,-0.0987959
32300,0.09028571428571429,4.1775217,4.3600993,-0.18257809
32400,-0.11526190476190475,8.19856,8.583284,-0.38472375
32500,0.05919047619047621,4.0540023,4.413846,-0.35984376
32600,0.013904761904761902,4.1131163,4.1667695,-0.053653255
32700,-0.10347619047619044,4.8964577,5.322656,-0.4261987
32800,0.02766666666666668,6.481147,6.7367625,-0.25561443
32900,0.07952380952380954,4.8897843,5.007613,-0.11782881
33000,0.035324175824175824,6.267454,6.450813,-0.18335798
33100,0.04918925518925519,5.3608527,5.614116,-0.25326484
33200,0.0995,4.7676277,4.6514044,0.116222814
33300,-0.08664285714285715,5.7755823,6.12367,-0.34808818
33400,0.01322222222222222,5.3642707,5.5710797,-0.20680898
33500,-0.07132467532467533,6.91203,6.988907,-0.07687678
33600,0.18452380952380956,3.784176,3.984463,-0.20028593
33700,-0.10347619047619046,5.50244,5.687956,-0.18551603
33800,0.03353246753246754,4.808153,5.046531,-0.2383779
33900,-0.0746190476190476,6.3939366,6.6847157,-0.29078063
34000,0.08204711954711956,4.615018,4.5969524,0.018065246
34100,0.17230230880230882,4.2909746,4.3786755,-0.0877016
34200,-0.05982539682539681,4.2824764,4.401956,-0.11948106
34300,-0.03461904761904762,3.5556457,3.926687,-0.371042
34400,0.019428571428571444,4.464978,4.685117,-0.22013992
34500,-0.07064285714285715,6.6327653,6.882897,-0.25013033
34600,-0.061888888888888875,5.7836933,5.959868,-0.17617348
34700,-0.07179292929292931,5.8697414,6.0801573,-0.21041471
34800,-0.008833333333333351,6.737378,6.865755,-0.12837881
34900,0.056880952380952386,5.160997,5.3700976,-0.20910078
35000,-0.008198412698412687,4.596622,4.7436857,-0.14706373
35100,-0.1767539682539682,6.26595,6.4359007,-0.16995108
35200,0.053047619047619066,4.7299604,4.8094563,-0.079495184
35300,-0.14649999999999996,5.30324,5.485871,-0.18262959
35400,-0.0424206349206349,6.1877413,6.450845,-0.26310363
35500,0.08135714285714286,4.27593,4.5222945,-0.24636601
35600,0.0986904761904762,4.6067095,4.8508296,-0.24412137
35700,-0.07977777777777778,6.8976674,7.329394,-0.43172768
35800,-0.03260439560439559,3.9334521,4.2452636,-0.31181094
35900,0.0022380952380952348,3.7894475,3.9137454,-0.12429711
36000,0.011928571428571441,4.579135,4.655475,-0.0763399
36100,-0.07414285714285712,6.0983706,6.534091,-0.43572113
36200,-0.04195238095238094,6.475213,6.791024,-0.3158124
36300,0.14766666666666667,3.882432,4.001282,-0.11885003
36400,0.037008658008658005,6.532144,6.822602,-0.29045776
36500,-0.021261904761904767,5.129057,5.2034926,-0.07443537
36600,-0.07982467532467533,4.8186083,5.0254836,-0.20687526
36700,0.04291269841269842,4.362083,4.4363723,-0.074288376
36800,-0.08816666666666667,4.672762,4.9445934,-0.27183014
36900,0.0779126984126984,3.574122,3.654385,-0.080263264
37000,-0.12473931623931624,6.171599,6.388173,-0.21657203
37100,-0.08133333333333333,3.6950958,4.1904387,-0.49534267
37200,0.15916666666666665,4.5603795,5.0729704,-0.5125917
37300,-0.018357142857142832,4.561139,4.864312,-0.30317286
37400,-0.16485714285714284,5.2465115,5.511426,-0.26491562
37500,-0.05497619047619047,5.469271,5.8793445,-0.4100722
37600,0.16466666666666666,3.2549496,3.6665745,-0.41162434
37700,0.02393650793650794,6.025857,6.504301,-0.47844523
37800,0.08384126984126987,4.33602,4.545621,-0.20960194
37900,-0.019873015873015865,5.8264866,6.0374837,-0.2109975
38000,0.026023809523809525,5.5792885,5.996745,-0.41745782
38100,0.012870573870573861,5.2535114,5.469414,-0.2159026
38200,0.04706227106227108,5.0561175,5.107603,-0.05148593
38300,-0.048809523809523796,4.495104,4.522272,-0.027167775
38400,0.049895604395604407,5.167751,5.476389,-0.30863696
38500,-0.008119047619047616,5.2351875,5.8096204,-0.5744331
38600,0.08919047619047621,5.5080547,6.0836987,-0.57564294
38700,-0.0712948717948718,5.487745,5.689314,-0.20156854
38800,-0.13242857142857145,5.5794935,6.0700703,-0.49057865
38900,0.09083333333333334,3.9516406,4.2039647,-0.25232238
39000,-0.03350793650793651,5.159431,5.2623625,-0.10293266
39100,0.057246031746031746,5.3514805,5.4950433,-0.14356294
39200,-0.029380952380952376,5.997622,6.373656,-0.37603107
39300,0.07584199134199135,4.9966106,5.1100388,-0.113426924
39400,-0.03622222222222221,6.1973486,6.492453,-0.2951043
39500,-0.08784848484848486,4.9813423,5.113743,-0.13240121
39600,0.014222222222222233,5.5130324,5.761048,-0.2480143
39700,-0.11630952380952381,4.502695,4.7055426,-0.20284857
39800,-0.0456111111111111,4.911185,4.9538455,-0.042660385
39900,-0.06407142857142857,4.742894,4.9651365,-0.22224078
40000,0.025928571428571433,4.1770477,4.3413982,-0.16435009
40100,0.04840476190476191,4.10495,4.2167397,-0.1117889
40200,-0.13273931623931626,4.82486,5.0093355,-0.18447468
40300,0.07300000000000001,5.3997498,5.685241,-0.28549263
40400,-0.019111111111111113,4.7506804,4.9011397,-0.15045822
40500,0.0025793650793651058,6.0706096,6.3795667,-0.30895787
40600,-0.16557864357864358,7.9908576,8.30252,-0.31166297
40700,0.08798412698412697,3.8668554,3.9882696,-0.121414766
40800,0.03188888888888891,4.1382155,4.408365,-0.27015066
40900,-0.04327777777777777,5.6531157,5.7990003,-0.14588535
41000,-0.03954018204018204,5.802214,5.947727,-0.14551112
41100,0.05287373737373738,3.185715,3.3414862,-0.15577106
41200,-0.07345238095238094,4.2027674,4.4506483,-0.24788232
41300,-0.048848484848484856,5.023516,5.2856693,-0.26215217
41400,-0.08066666666666668,6.108652,6.614554,-0.50590247
41500,0.08326984126984127,5.07661,5.2185035,-0.14189446
41600,0.020746031746031755,4.8024626,4.9243364,-0.12187447
41700,0.10102380952380953,3.422153,3.7425056,-0.32035196
41800,-0.0486190476190476,5.3040996,5.4807405,-0.17664042
41900,0.07131818181818182,4.868642,5.0551558,-0.18651402
42000,-0.11497619047619045,4.344035,4.58605,-0.2420151
42100,0.0943809523809524,4.12286,4.2932725,-0.17041348
42200,-0.05058730158730158,4.7133775,4.959711,-0.2463344
42300,0.07950000000000002,3.7479947,3.8886552,-0.14066014
42400,-0.2014285714285714,5.97427,6.4853706,-0.5110995
42500,0.0037460317460317567,3.4835572,3.6533418,-0.16978402
42600,0.08621428571428572,5.1935506,5.611006,-0.41745448
42700,0.08041269841269841,3.9916947,4.3120456,-0.3203485
42800,-0.08766666666666667,5.0220966,5.215351,-0.19325298
42900,0.007088023088023085,4.7606354,5.0034914,-0.24285512
43000,0.0018571428571428634,4.186343,4.54611,-0.35976613
43100,-0.04811904761904762,4.256356,4.49463,-0.23827457
43200,0.20804761904761904,2.8676362,2.901582,-0.033945754
43300,-0.16749999999999995,6.820489,7.179452,-0.35896328
43400,-0.07077106227106227,7.0653105,7.595332,-0.53002155
43500,0.1439047619047619,6.908678,7.2396235,-0.33094555
43600,0.11488888888888889,5.847639,6.286815,-0.439176
43700,0.06721428571428573,7.2163863,7.5295033,-0.31311736
43800,0.08772222222222222,6.498594,6.6770244,-0.17843176
43900,0.07050000000000001,5.814684,6.203623,-0.38893777
44000,0.031333333333333345,6.4153676,6.863648,-0.4482812
44100,0.036818181818181805,5.901511,6.2928877,-0.3913761
44200,0.09816666666666668,5.823672,6.0567365,-0.23306586
44300,0.25076190476190474,3.9598997,3.9815793,-0.021680132
44400,0.21422222222222223,4.191374,4.350328,-0.15895334
44500,0.1656666666666667,4.485447,5.0103736,-0.5249271
44600,0.07187179487179489,6.5253215,6.796925,-0.27160335
44700,0.05785714285714286,4.595149,4.957141,-0.3619923
44800,0.17333333333333337,3.9227853,4.13829,-0.21550377
44900,0.11709523809523809,4.0859585,4.2030125,-0.11705388
45000,0.11752380952380953,3.3289611,3.444471,-0.11550991
45100,0.20111904761904761,5.34925,5.560187,-0.21093763
45200,0.05752380952380954,4.446331,4.6048813,-0.15855037
45300,0.08767532467532468,5.2719946,5.6331825,-0.36118615
45400,0.16711782661782665,4.5533414,4.7595496,-0.2062068
45500,0.21926984126984128,3.8054392,4.1293035,-0.32386354
45600,0.25581818181818183,3.7591152,3.9984353,-0.23931932
45700,0.0501904761904762,4.792565,5.0792236,-0.28665853
45800,0.10237179487179486,5.3072276,5.51566,-0.20843248
45900,0.19252380952380954,3.1419013,3.3021698,-0.16026884
